seqnames	start	end	gene_id
chr4	26043948	26097859	499991
chr4	26101860	26111267	499991
chr4	26492521	26607743	499994
chr4	26611744	26613494	499994
chr4	26632858	26645430	499993
chr4	26649431	27086526	499993
chr4	27892076	27944005	120102745
chr4	27948006	28111456	120102745
chr4	28111458	28274908	297738
chr4	28278909	28312634	297738
chr4	28312636	28346361	312052
chr4	28350362	28362178	312052
chr4	28362180	28373995	100910867
chr4	28377996	28417132	100910867
chr4	28468352	28476432	312054
chr4	28480433	28502818	312054
chr4	28502820	28525205	500000
chr4	28529206	28544454	500000
chr4	28544456	28559704	103692048
chr4	28563705	28587037	103692048
chr4	28639608	28664842	362316
chr4	28668843	28881584	362316
chr4	28881586	29094327	102549548
chr4	29098328	29126818	102549548
chr4	29376496	29440899	120102572
chr4	29444900	29677629	120102572
chr4	30038865	30114734	25427
chr4	30114736	30190606	246150
chr4	30194607	30209482	246150
chr4	30209484	30224359	85261
chr4	30228360	30259765	85261
chr4	30259767	30291173	296836
chr4	30295174	30313261	296836
chr4	30313263	30331351	362317
chr4	30335678	30416466	368062
chr4	30416468	30497256	362319
chr4	30501257	30503396	362319
chr4	30503398	30505537	500005
chr4	30509538	30533228	500005
chr4	30533230	30556921	500006
chr4	30561087	30573821	296840
chr4	30573823	30586558	500007
chr4	30590559	30602286	500007
chr4	30602288	30614016	362320
chr4	30618017	30629284	362320
chr4	30735392	30826229	114483
chr4	30830230	30882084	114483
chr4	31162876	31175557	500011
chr4	31179558	31191348	500011
chr4	31303787	31331910	120102230
chr4	31335911	31353054	120102230
chr4	31353056	31370200	103690031
chr4	31374201	31426575	103690031
chr4	31426577	31478953	296846
chr4	31486463	31588635	312083
chr4	31588637	31690810	100314179
chr4	31695461	31714925	100314071
chr4	31714927	31734392	116506
chr4	31738393	31861495	116506
chr4	31861497	31984600	286926
chr4	31988601	31996432	286926
chr4	31996434	32004266	680149
chr4	32008267	32014634	680149
chr4	32014636	32021002	64199
chr4	32025003	32041452	64199
chr4	32093261	32124617	29631
chr4	32128618	32344998	29631
chr4	32345000	32561380	84352
chr4	32565381	32600335	84352
chr4	32648021	32656747	678772
chr4	32660748	32750477	678772
chr4	32750479	32840209	432360
chr4	32844210	32845755	432360
chr4	32845757	32847303	102553587
chr4	32851304	32885822	102553587
chr4	32973397	33022449	84685
chr4	33026450	33169577	84685
chr4	33169579	33312707	84024
chr4	33316708	33349193	84024
chr4	33349195	33381681	312086
chr4	33385682	33404463	312086
chr4	33404465	33423248	296851
chr4	33427249	33466119	296851
chr4	33466121	33504991	500017
chr4	33508992	33541573	500017
chr4	33590391	33599850	89813
chr4	33603851	33633184	89813
chr4	33633186	33662520	108350852
chr4	33666521	33758722	108350852
chr4	33758724	33850926	29564
chr4	33854927	34031554	29564
chr4	34031556	34208183	120102562
chr4	34031556	34208183	120100122
chr4	34031556	34208183	120100121
chr4	34212184	34259979	120102562
chr4	34212184	34259979	120100122
chr4	34212184	34259979	120100121
chr4	34259981	34307776	108350671
chr4	34311777	34335838	108350671
chr4	34335840	34359902	362322
chr4	34363903	34526952	362322
chr4	34526954	34690005	680532
chr4	34838559	34982231	500023
chr4	34986232	34986713	500023
chr4	34996302	35001407	25431
chr4	35005408	35051955	25431
chr4	35390106	35677703	24806
chr4	35681704	35741562	24806
chr4	35741564	35801423	25612
chr4	35805424	35865762	25612
chr4	35865764	35926103	65044
chr4	35930106	35947101	65044
chr4	35971727	36096472	120102629
chr4	36096474	36221220	312115
chr4	36225221	36243593	312115
chr4	36243595	36261967	362324
chr4	36265968	36285837	362324
chr4	36285839	36305709	296883
chr4	36309710	36434403	296883
chr4	36434405	36559099	296884
chr4	36563100	36672170	296884
chr4	36672172	36781242	81024
chr4	36785243	36890454	81024
chr4	36890456	36995668	25501
chr4	36999669	37241178	25501
chr4	37241180	37482689	120102653
chr4	37486690	37621989	120102653
chr4	37898514	37916511	500028
chr4	37920512	37965868	500028
chr4	38309620	38604011	680964
chr4	38608012	39014587	680964
chr4	39878851	40021759	500030
chr4	40025921	40166487	681024
chr4	40604321	40897583	500032
chr4	40901584	41028729	500032
chr4	41263756	41325993	312132
chr4	41329994	41430683	312132
chr4	41430685	41531374	502731
chr4	41535375	41541413	502731
chr4	41559496	41567535	500033
chr4	41571536	41699200	500033
chr4	41699202	41826866	100911252
chr4	41844199	41856776	312135
chr4	41860777	41864167	312135
chr4	41864169	41867561	120102634
chr4	41871562	41907549	120102634
chr4	41907551	41943539	500034
chr4	41947540	41957800	500034
chr4	41957802	41968063	500035
chr4	41972064	42039814	500035
chr4	42039816	42107566	64020
chr4	42111567	42126486	64020
chr4	42271121	42396831	120102706
chr4	42400832	42560281	120102706
chr4	42560283	42719733	120102597
chr4	42723734	42851184	120102597
chr4	42851186	42978638	500036
chr4	42982639	43057274	500036
chr4	43057276	43131911	500037
chr4	43135912	43545927	500037
chr4	43545929	43955944	680944
chr4	43959945	43965224	680944
chr4	43965226	43970506	362325
chr4	43974507	44079320	362325
chr4	44079322	44184134	120102753
chr4	44188135	44576380	120102753
chr4	44576382	44964626	500039
chr4	44968627	45073430	500039
chr4	45073432	45178236	26296
chr4	45182237	45272759	26296
chr4	45272761	45363284	500040
chr4	45367285	45490992	500040
chr4	45618712	45625814	363425
chr4	45625816	45632917	25404
chr4	45636918	45712853	25404
chr4	45712855	45788790	24553
chr4	45792791	45884298	24553
chr4	45884300	45975806	493810
chr4	45979807	46035310	493810
chr4	46035312	46090815	296911
chr4	46094816	46120366	296911
chr4	46261161	46372402	114487
chr4	46376403	46415242	114487
chr4	46415244	46454085	170578
chr4	46458086	46493893	170578
chr4	46546295	46558884	24255
chr4	46562885	46656855	24255
chr4	46656857	46750827	120102563
chr4	46754828	46858728	120102563
chr4	46858730	46962631	282587
chr4	46966632	46986543	282587
chr4	47157377	47304294	296913
chr4	47308295	47312356	296913
chr4	47312358	47316419	502733
chr4	47320420	47462500	502733
chr4	47462502	47604581	685171
chr4	47608582	48585949	685171
chr4	48585951	49563318	120102623
chr4	49567319	49670781	120102623
chr4	49670783	49774245	65180
chr4	49778246	50082745	65180
chr4	50082747	50387246	362326
chr4	50391247	50392616	362326
chr4	50436976	50475961	312154
chr4	50479962	50497389	312154
chr4	50497391	50514818	500046
chr4	50518819	50668892	500046
chr4	50668894	50818967	500047
chr4	50822968	50854522	500047
chr4	50854524	50886078	312159
chr4	50890079	51056040	312159
chr4	51310804	51395600	25613
chr4	51399601	51530367	25613
chr4	51530369	51661136	296925
chr4	51665137	51672679	296925
chr4	51729553	51764078	500048
chr4	51768079	51954727	500048
chr4	51954729	52141379	681395
chr4	52145380	52226603	681395
chr4	52226605	52307829	312166
chr4	52311830	52379967	312166
chr4	52379969	52448107	78980
chr4	52452108	52548602	78980
chr4	52548604	52645099	58980
chr4	52649100	52820465	58980
chr4	52820467	52991834	296936
chr4	52995835	52999715	296936
chr4	52999717	53003598	25488
chr4	53007599	53018644	25488
chr4	53018646	53029691	500050
chr4	53033692	53049559	500050
chr4	53049561	53065427	296935
chr4	53069428	53099724	296935
chr4	53099726	53130022	682507
chr4	53134023	53149169	682507
chr4	53202219	53236117	500051
chr4	53240118	53247147	500051
chr4	53247149	53254178	404783
chr4	53258179	53279461	404783
chr4	53279463	53300744	117037
chr4	53304745	53323109	117037
chr4	53323111	53341474	500052
chr4	53345475	53364792	500052
chr4	53364794	53384111	120102673
chr4	53388112	53415524	120102673
chr4	53415526	53442940	685756
chr4	53449396	53460052	120102560
chr4	53928856	54159001	117549
chr4	54163002	54205433	117549
chr4	54205435	54247867	120102621
chr4	54251942	54254895	120102612
chr4	54254897	54257851	500054
chr4	54261852	54281802	500054
chr4	54281804	54301756	120102570
chr4	54305757	54535900	120102570
chr4	54825502	54880955	120102705
chr4	54884956	54943430	120102705
chr4	54943432	55001908	120102749
chr4	55005909	55400309	120102749
chr4	56027534	56256354	120102608
chr4	56260355	56343717	120102608
chr4	56478664	56503375	100314270
chr4	56507376	56618102	100314270
chr4	56618104	56728831	60590
chr4	56732832	56790310	60590
chr4	56790312	56847791	500057
chr4	56851792	56903122	500057
chr4	56903124	56954455	120102657
chr4	56958456	56997487	120102657
chr4	56997489	57036520	79117
chr4	57040521	57040591	79117
chr4	57040593	57040663	100361513
chr4	57044797	57053101	296947
chr4	57053103	57061408	83630
chr4	57065409	57079335	83630
chr4	57079337	57093264	64635
chr4	57097265	57266587	64635
chr4	57266589	57435911	641521
chr4	57439912	57531102	641521
chr4	57531104	57622294	100314157
chr4	57626295	57642712	100314157
chr4	57642714	57659130	25608
chr4	57663131	57711391	25608
chr4	57711393	57759653	312182
chr4	57763654	57769335	312182
chr4	57769337	57775020	500059
chr4	57779021	57798047	500059
chr4	57798049	57817076	362329
chr4	57821077	57827270	362329
chr4	57853289	57869109	100361568
chr4	57873110	57875563	100361568
chr4	57875565	57878018	500060
chr4	57882019	57900403	500060
chr4	57900405	57918789	500061
chr4	57922790	57934924	500061
chr4	57934926	57947060	64366
chr4	57951061	57964758	64366
chr4	57964760	57978457	81644
chr4	57982458	57989154	81644
chr4	57989156	57995852	362331
chr4	57999853	58016020	362331
chr4	58016022	58032188	362332
chr4	58036189	58050889	362332
chr4	58050891	58065590	103692087
chr4	58089554	58107768	296952
chr4	58111769	58113946	296952
chr4	58124884	58129639	296953
chr4	58133640	58175987	296953
chr4	58175989	58218337	296954
chr4	58222338	58262886	296954
chr4	58262888	58303436	500065
chr4	58307437	58324482	500065
chr4	58324484	58341528	25273
chr4	58345529	58362372	25273
chr4	58362374	58379217	312192
chr4	58383218	58458635	312192
chr4	58458637	58534054	500066
chr4	58538055	58568856	500066
chr4	58568858	58599659	103692109
chr4	58603660	58656642	103692109
chr4	58656644	58709625	312195
chr4	58713626	58748251	312195
chr4	58748253	58782879	100314172
chr4	58790724	58859438	100526570
chr4	58790724	58859438	100314041
chr4	58859440	58928156	296956
chr4	58932157	58940821	296956
chr4	58981712	59009933	296957
chr4	59013934	59016620	296957
chr4	59016622	59019309	312199
chr4	59023310	59049086	312199
chr4	59106531	59126570	312200
chr4	59133207	59145781	500068
chr4	59145783	59158356	296959
chr4	59162357	59174319	296959
chr4	59174321	59186283	502736
chr4	59190284	59208984	502736
chr4	59232964	59244189	408212
chr4	59244191	59255416	24269
chr4	59259417	59284027	24269
chr4	59284029	59308639	500069
chr4	59312640	59332542	500069
chr4	59332544	59352446	58827
chr4	59429196	59498621	301742
chr4	59502622	59511718	301742
chr4	59511720	59520818	688848
chr4	59524819	59536322	688848
chr4	59553382	59554933	312203
chr4	59558934	59603763	312203
chr4	59603765	59648595	100526573
chr4	59653068	59656112	100314008
chr4	59987564	60000463	83536
chr4	60004464	60074383	83536
chr4	60074385	60144304	192181
chr4	60148305	60221462	192181
chr4	60221464	60294622	502741
chr4	60298623	60470703	502741
chr4	60903497	61160206	312213
chr4	61164207	61389504	312213
chr4	61389506	61614804	296966
chr4	61618805	61712288	296966
chr4	61712290	61805773	116654
chr4	61809774	61953996	116654
chr4	62620318	62645263	296968
chr4	62649264	62711981	296968
chr4	62787852	62797003	296969
chr4	62801004	62839633	296969
chr4	62913212	62944157	24192
chr4	62948158	62971658	24192
chr4	62971660	62995160	286921
chr4	62999161	63018664	286921
chr4	63018666	63038168	296972
chr4	63042169	63058483	296972
chr4	63058485	63074799	116463
chr4	63078800	63114353	116463
chr4	63114355	63149907	296973
chr4	63153908	63209010	296973
chr4	63209012	63264113	25687
chr4	63268114	63360186	25687
chr4	63360188	63452260	500076
chr4	63456261	63495213	500076
chr4	63495215	63534167	362334
chr4	63538168	63543884	362334
chr4	63543886	63549602	500077
chr4	63553603	63571666	500077
chr4	63571668	63589733	312225
chr4	63593734	63596667	312225
chr4	63596669	63599603	500079
chr4	63603604	63636977	500079
chr4	63636979	63670353	312226
chr4	63674354	63743329	312226
chr4	63743331	63812308	312227
chr4	63816309	63834544	312227
chr4	63834546	63852782	362335
chr4	63856783	63892131	362335
chr4	63963816	63986168	503568
chr4	63990169	63997528	503568
chr4	63997530	64004890	362336
chr4	64008891	64050964	362336
chr4	64140853	64184664	79215
chr4	64188665	64374657	79215
chr4	64571684	64578713	120102671
chr4	64582714	64793938	120102671
chr4	65010655	65012143	81645
chr4	65016144	65030845	81645
chr4	65030847	65045547	100314208
chr4	65049548	65199665	100314208
chr4	65199667	65349785	24924
chr4	65353786	65365452	24924
chr4	65625928	65870733	688705
chr4	65874734	65948247	688705
chr4	65948249	66021763	362339
chr4	66025764	66089014	362339
chr4	66089016	66152266	192242
chr4	66156267	66360475	192242
chr4	66360477	66564685	500084
chr4	66568686	66662831	500084
chr4	66662833	66756978	500085
chr4	66760979	66800543	500085
chr4	66800545	66840110	296981
chr4	66844111	66905272	296981
chr4	66905274	66966436	312246
chr4	66970437	66985027	312246
chr4	66985029	66999620	362341
chr4	67003621	67032023	362341
chr4	67032025	67060428	252832
chr4	67064429	67076543	252832
chr4	67076545	67088659	500086
chr4	67092660	67128502	500086
chr4	67128504	67164345	312248
chr4	67168346	67220224	312248
chr4	67220226	67272103	500087
chr4	67276104	67281019	500087
chr4	67281021	67285935	312251
chr4	67289936	67309640	312251
chr4	67309642	67329346	120102490
chr4	67333347	67352745	120102490
chr4	67352747	67372147	689885
chr4	67376148	67386009	689885
chr4	67386011	67395872	296985
chr4	67399873	67417214	296985
chr4	67527891	67617223	362342
chr4	67621224	67642114	362342
chr4	67642116	67663006	24886
chr4	67667007	67716155	24886
chr4	67716157	67765304	120102680
chr4	67769305	67825494	120102680
chr4	67825496	67881685	362343
chr4	67885686	67925340	362343
chr4	67925342	67964998	684297
chr4	67968999	67970744	684297
chr4	68003384	68030274	120102577
chr4	68034275	68040988	120102577
chr4	68040990	68047704	679886
chr4	68051705	68101635	679886
chr4	68101637	68151568	312255
chr4	68158881	68176966	500088
chr4	68176968	68195053	296988
chr4	68201302	68265702	120102609
chr4	68265704	68330105	312257
chr4	68334106	68340483	312257
chr4	68340485	68346863	362344
chr4	68340485	68346863	312258
chr4	68350864	68390725	362344
chr4	68350864	68390725	312258
chr4	68471526	68508463	114486
chr4	68512464	68557944	114486
chr4	68557946	68603428	296995
chr4	68607429	68616642	296995
chr4	68642602	68655342	679651
chr4	68659343	68885805	679651
chr4	68885807	69112268	502749
chr4	69116269	69171544	502749
chr4	69171546	69226821	312270
chr4	69230822	69234059	312270
chr4	69234061	69237298	502750
chr4	69241299	69252699	502750
chr4	69252701	69264101	54304
chr4	69268102	69275245	54304
chr4	69275247	69282390	500089
chr4	69289667	69311110	554302
chr4	69311112	69332555	362346
chr4	69336556	69348108	362346
chr4	69380633	69397600	405144
chr4	69401601	69408209	405144
chr4	69408211	69414820	679787
chr4	69418821	69423078	679787
chr4	69423080	69427339	500091
chr4	69431340	69437743	500091
chr4	69437745	69444149	103690059
chr4	69448150	69541973	103690059
chr4	69541975	69635798	312272
chr4	69639799	69685548	312272
chr4	69685550	69731299	500092
chr4	69735300	69739402	500092
chr4	69751235	69754962	408204
chr4	69758963	69769559	408204
chr4	69769561	69780159	408205
chr4	69794016	69801606	312273
chr4	69805607	69811227	312273
chr4	69811229	69816851	286960
chr4	69820852	69847199	286960
chr4	69847201	69873549	286911
chr4	69877550	69884088	286911
chr4	70182171	70201087	362347
chr4	70205088	70205479	362347
chr4	70212463	70215051	103690254
chr4	70219052	70232315	103690254
chr4	70232317	70245581	408247
chr4	70249582	70262941	408247
chr4	70262943	70276303	25052
chr4	70280304	70299220	25052
chr4	70327363	70332587	102554637
chr4	70336588	70339461	102554637
chr4	70339463	70342337	683849
chr4	70346338	70354461	683849
chr4	70354463	70362585	24691
chr4	70366586	70384160	24691
chr4	70439442	70447306	120102568
chr4	70451307	70470639	120102568
chr4	70470641	70489972	312275
chr4	70493973	70507494	312275
chr4	70507496	70521017	114246
chr4	70525018	70542880	114246
chr4	70542882	70560745	116469
chr4	70568295	70575962	680112
chr4	70575964	70583631	297025
chr4	70587632	70629657	297025
chr4	70629659	70671686	502755
chr4	70675687	70730655	502755
chr4	70730657	70785626	64673
chr4	70789627	70798495	64673
chr4	70798497	70807365	84605
chr4	70811366	70827296	84605
chr4	70827298	70843227	680174
chr4	70847228	70853732	680174
chr4	70923760	70983279	680188
chr4	70987280	71035730	680188
chr4	71035732	71084181	500101
chr4	71088182	71102538	500101
chr4	71102540	71116895	297029
chr4	71120896	71132809	297029
chr4	71132811	71144723	680244
chr4	71151669	71155091	64314
chr4	71155093	71158514	120102741
chr4	71162515	71166530	120102741
chr4	71166532	71170546	25688
chr4	71174547	71191386	25688
chr4	71191388	71208228	500102
chr4	71212229	71223838	500102
chr4	71223840	71235450	114636
chr4	71239451	71249147	114636
chr4	71249149	71258846	312279
chr4	71262847	71274350	312279
chr4	71274352	71285856	502756
chr4	71289857	71290383	502756
chr4	71290385	71290911	502757
chr4	71294912	71313365	502757
chr4	71313367	71331820	246219
chr4	71335821	71352833	246219
chr4	71352835	71369847	405372
chr4	71373848	71378580	405372
chr4	71378582	71383315	405332
chr4	71387316	71387888	405332
chr4	71387890	71388464	405143
chr4	71392465	71420889	405143
chr4	71420891	71449316	405142
chr4	71453317	71487948	405142
chr4	71487950	71522582	494321
chr4	71526583	71546488	494321
chr4	71546490	71566397	100912416
chr4	71570398	71590852	100912416
chr4	71590854	71611309	362353
chr4	71615310	71648721	362353
chr4	71648723	71682134	405331
chr4	71686135	71695729	405331
chr4	71695731	71705325	405141
chr4	71709326	71721333	405141
chr4	71721335	71733341	405140
chr4	71737342	71745200	405140
chr4	71745202	71753060	120102713
chr4	71763612	71767409	405330
chr4	71771410	71782168	405330
chr4	71782170	71792927	120102605
chr4	71798561	71825407	405138
chr4	71825409	71852255	405137
chr4	71856256	71866416	405137
chr4	71866418	71876577	405136
chr4	71880578	71888647	405136
chr4	71911381	71922041	405134
chr4	71926042	71942426	405134
chr4	71942428	71958812	502758
chr4	71962813	71968752	502758
chr4	71968754	71974692	405133
chr4	71978693	71992696	405133
chr4	71992698	72006700	405132
chr4	72010701	72020304	405132
chr4	72020306	72029908	405329
chr4	72033909	72036866	405329
chr4	72036868	72039824	405131
chr4	72043825	72064535	405131
chr4	72064537	72085246	140898
chr4	72089247	72110840	140898
chr4	72110842	72132436	502759
chr4	72136437	72346064	502759
chr4	72346066	72555694	680668
chr4	72559695	72669520	680668
chr4	72669522	72779348	120102665
chr4	72783349	73445409	120102665
chr4	73445411	74107471	500105
chr4	74111472	74842789	500105
chr4	74842791	75574108	120102681
chr4	75578109	76064044	120102681
chr4	76064046	76549982	362356
chr4	76553983	76619671	362356
chr4	76619673	76685362	312299
chr4	76689363	76707005	312299
chr4	76805272	76815747	116598
chr4	76819748	76829301	116598
chr4	76829303	76838857	100158223
chr4	76842858	76845268	100158223
chr4	76845270	76847680	500108
chr4	76851681	76867301	500108
chr4	76867303	76882923	297065
chr4	76886924	76904295	297065
chr4	76904297	76921667	297066
chr4	76925668	76934577	297066
chr4	76950450	76953408	312301
chr4	76957409	77001213	312301
chr4	77001215	77045020	502764
chr4	77049021	77062957	502764
chr4	77062959	77076897	312303
chr4	77080898	77153959	312303
chr4	77319048	77339250	362358
chr4	77343251	77366739	362358
chr4	77366741	77390229	500110
chr4	77394230	77394643	500110
chr4	77394645	77395058	474348
chr4	77399059	77425047	474348
chr4	77425049	77451036	681217
chr4	77455037	77467630	681217
chr4	77467632	77480225	436582
chr4	77484226	77493089	436582
chr4	77493091	77501953	500111
chr4	77505954	77514754	500111
chr4	77514756	77523556	297073
chr4	77527557	77534620	297073
chr4	77546269	77546848	445541
chr4	77550849	77555174	445541
chr4	77555176	77559500	312309
chr4	77563501	77570289	312309
chr4	77589633	77598185	500112
chr4	77602186	77613161	500112
chr4	77613163	77624137	493865
chr4	77628138	77631268	493865
chr4	77631270	77634400	286938
chr4	77638401	77647710	286938
chr4	77647712	77657022	297076
chr4	77661023	77664774	297076
chr4	77664776	77668528	500113
chr4	77672529	77676349	500113
chr4	77676351	77680170	312312
chr4	77684171	77688215	312312
chr4	77688217	77692261	246774
chr4	77696262	77734322	246774
chr4	77734324	77772384	171411
chr4	77776843	77793550	297077
chr4	77793552	77810259	65029
chr4	77814260	77845834	65029
chr4	77845836	77877409	312316
chr4	77881410	77883335	312316
chr4	77910905	77932544	312317
chr4	77936545	77945010	312317
chr4	77945012	77953477	297081
chr4	77957478	77982861	297081
chr4	77982863	78008246	113955
chr4	78012247	78030652	113955
chr4	78030654	78049058	297082
chr4	78053059	78122961	297082
chr4	78122963	78192865	312320
chr4	78196866	78217287	312320
chr4	78217289	78237712	500116
chr4	78241713	78255189	500116
chr4	78255191	78268669	685068
chr4	78272670	78272814	685068
chr4	78286257	78295550	500117
chr4	78299551	78314346	500117
chr4	78314348	78329144	100910678
chr4	78333145	78334219	100910678
chr4	78334221	78335295	500118
chr4	78339296	78352683	500118
chr4	78352685	78366073	500119
chr4	78372649	78463775	500120
chr4	78618248	78677591	302244
chr4	78681592	78780426	302244
chr4	78780428	78879263	24604
chr4	78883264	79003034	24604
chr4	79003036	79122805	362359
chr4	79126806	79217760	362359
chr4	79217762	79308717	353316
chr4	79312718	79417054	353316
chr4	79417056	79521393	362360
chr4	79573541	79621632	120102676
chr4	79625633	79628853	120102676
chr4	79628855	79632077	500123
chr4	79636078	79644064	500123
chr4	79644066	79652054	25309
chr4	79671628	79687072	500124
chr4	79691073	79702653	500124
chr4	79702655	79714236	60570
chr4	79718237	79812780	60570
chr4	80089575	80267820	681658
chr4	80271821	80301838	681658
chr4	80301840	80331858	104795669
chr4	80335859	80420306	104795669
chr4	80420308	80504755	312331
chr4	80508756	80526001	312331
chr4	80526003	80543249	362361
chr4	80548010	80574451	297093
chr4	80607783	80610668	297096
chr4	80614669	80619196	297096
chr4	80889558	81098891	155183
chr4	81102892	81114457	155183
chr4	81193265	81256504	103690132
chr4	81260505	81261773	103690132
chr4	81261775	81263044	103690123
chr4	81267045	81278363	103690123
chr4	81278365	81289685	100912525
chr4	81293686	81298958	100912525
chr4	81298960	81304234	79241
chr4	81310851	81311033	685732
chr4	81311035	81311218	103690130
chr4	81315219	81315437	103690130
chr4	81315439	81315659	500126
chr4	81319660	81322007	500126
chr4	81322009	81324358	297099
chr4	81328359	81328463	297099
chr4	81328465	81328571	104796626
chr4	81328465	81328571	100314164
chr4	81332572	81332936	104796626
chr4	81332572	81332936	100314164
chr4	81332938	81333304	100911668
chr4	81337305	81340767	100911668
chr4	81340769	81344232	103692131
chr4	81353754	81359091	500129
chr4	81363092	81388839	500129
chr4	81388841	81414589	103690342
chr4	81418590	81532000	103690342
chr4	81664819	81680223	685406
chr4	81684224	81690910	685406
chr4	81690912	81697598	685391
chr4	81701599	81704751	685391
chr4	81728595	81745282	63938
chr4	81749283	81785013	63938
chr4	81785015	81820746	246244
chr4	81824747	81883657	246244
chr4	82162182	82181100	685879
chr4	82185101	82239748	685879
chr4	82239750	82294398	120102651
chr4	82298399	82345063	120102651
chr4	82345065	82391729	500131
chr4	82395730	82660450	500131
chr4	82660452	82925172	362364
chr4	82929173	82953670	362364
chr4	82953672	82978170	120102667
chr4	82982171	83032911	120102667
chr4	83032913	83083655	502774
chr4	83087656	83184433	502774
chr4	83184435	83281213	84031
chr4	83285214	83357485	84031
chr4	83357487	83429757	312358
chr4	83433758	83491112	312358
chr4	83491114	83548467	259242
chr4	83552468	83622159	259242
chr4	83622161	83691852	502776
chr4	83695853	83707660	502776
chr4	83707662	83719471	362366
chr4	83725561	83765569	500132
chr4	83765571	83805578	297109
chr4	83809579	83869083	297109
chr4	83939950	83947308	362367
chr4	83951309	84030355	362367
chr4	84030357	84109404	500133
chr4	84116202	84121738	120102675
chr4	84121740	84127277	362368
chr4	84131278	84140506	362368
chr4	84161667	84169595	297113
chr4	84173596	84218749	297113
chr4	84218751	84263904	64680
chr4	84267905	84294197	64680
chr4	84294199	84320493	368066
chr4	84324494	84340696	368066
chr4	84340698	84356901	312365
chr4	84360902	84420706	312365
chr4	84420708	84480511	25240
chr4	84484512	84501101	25240
chr4	84501103	84517691	25321
chr4	84521692	84556791	25321
chr4	84556793	84591891	24167
chr4	84595892	84721944	24167
chr4	84721946	84847999	500137
chr4	84852000	84932593	500137
chr4	84932595	85013189	500139
chr4	85017190	85114537	500139
chr4	85114539	85211886	266705
chr4	85215887	85502884	266705
chr4	85502886	85789883	120102661
chr4	85793884	85802682	120102661
chr4	85802684	85811483	120102688
chr4	85815484	85838350	120102688
chr4	85838352	85861219	81742
chr4	85865220	85876097	81742
chr4	85921634	85952289	306222
chr4	85956290	85957961	306222
chr4	85957963	85959634	312371
chr4	85963635	86005922	312371
chr4	86005924	86048211	312372
chr4	86052212	86078245	312372
chr4	86078247	86104281	297123
chr4	86108282	86155454	297123
chr4	86155456	86202628	312373
chr4	86206629	86210927	312373
chr4	86249638	86261367	494263
chr4	86265368	86274273	494263
chr4	86274275	86283180	494291
chr4	86287181	86307378	494291
chr4	86359031	86375732	494255
chr4	86379733	86384183	494255
chr4	86384185	86388634	494251
chr4	86392635	86419281	494251
chr4	86492389	86534846	494243
chr4	86538847	86581781	494243
chr4	86581783	86624717	494241
chr4	86628718	86652903	494241
chr4	86652905	86677089	494271
chr4	86681090	86708493	494271
chr4	86708495	86735897	494262
chr4	86739898	86744063	494262
chr4	86744065	86748229	108348088
chr4	86752230	86764844	108348088
chr4	86764846	86777460	494240
chr4	86781461	86793151	494240
chr4	86793153	86804843	494274
chr4	86808844	86813763	494274
chr4	86844652	86866615	494273
chr4	86870616	86910480	494273
chr4	86910482	86950345	494238
chr4	86954346	86962593	494238
chr4	86962595	86970842	494313
chr4	86974843	86983453	494313
chr4	87065070	87134073	494248
chr4	87138074	87148211	494248
chr4	87148213	87158349	494250
chr4	87162350	87176363	494250
chr4	87176365	87190377	494247
chr4	87194378	87211940	494247
chr4	87240153	87246799	494249
chr4	87250800	87296100	494249
chr4	87296102	87341401	494233
chr4	87345402	87353476	494233
chr4	87353478	87361551	362374
chr4	87365552	87423175	362374
chr4	87423177	87480800	362375
chr4	87484801	87492328	362375
chr4	87492330	87499858	502782
chr4	87503859	87541800	502782
chr4	87541802	87579744	362376
chr4	87583745	87591889	362376
chr4	87607121	87610203	312381
chr4	87614204	87652833	312381
chr4	87719393	87743318	312382
chr4	87747319	87795680	312382
chr4	87795682	87844043	120102567
chr4	87848044	87851564	120102567
chr4	87904681	87950273	362377
chr4	87954274	87988463	362377
chr4	87988465	88022654	688843
chr4	88026655	88090198	688843
chr4	88090200	88153745	362378
chr4	88157746	88198191	362378
chr4	88198193	88238638	120102697
chr4	88242639	88327577	120102697
chr4	88327579	88412517	100912924
chr4	88416518	88530360	100912924
chr4	88530362	88644205	502784
chr4	88648206	88725118	502784
chr4	89536147	89794262	29219
chr4	89798263	89849717	29219
chr4	89849719	89901173	500152
chr4	89905174	90027250	500152
chr4	90027252	90149328	120102751
chr4	90223480	90290779	500153
chr4	90294780	91004904	500153
chr4	91004906	91715031	120102620
chr4	91719032	91909298	120102620
chr4	91909300	92099568	690660
chr4	92103569	92122795	690660
chr4	92279628	92413229	79220
chr4	92417230	93019733	79220
chr4	93019735	93622237	120102600
chr4	93626238	93768152	120102600
chr4	93768154	93910067	500156
chr4	93914068	93986521	500156
chr4	93986523	94058975	120102615
chr4	94063124	94103006	120102616
chr4	94103008	94142889	120102647
chr4	94146890	94228304	120102647
chr4	94228306	94309719	312398
chr4	94313720	94354800	312398
chr4	94354802	94395883	58962
chr4	94399884	94538125	58962
chr4	94538127	94676369	500157
chr4	94680370	94744732	500157
chr4	94744734	94809096	689756
chr4	94813097	94877727	689756
chr4	94877729	94942359	312401
chr4	94946360	94968788	312401
chr4	95034494	95073767	689788
chr4	95077768	95163688	689788
chr4	95163690	95249609	297173
chr4	95253610	95268267	297173
chr4	95268269	95282926	120102581
